FileName,ShowName,FullFileLength,SegmentID,SegmentLength,SegmentStart,SegmentEnd,SpeakerAge,SpeakerGender,SpeakerDialect,Environment,Speaker,GroundTruthText,ProcessedText,Category,SegmentPath
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0248,10.0,2277.0,2287.0,Adult,Unknown,South,Clear,Speaker_4,كالفن لهو الليل منقوص لها تقوص بعينها ماذا لنا دندان ينهب لنا ويدهب سمعنا بس,كالفن لهو الليل منقوص لها تقوص بعينها ماذا لنا دندان ينهب لنا ويدهب سمعنا بس,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0248.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0249,10.0,2286.0,2296.0,Adult,Unknown,South,Noisy,Speaker_5,سمعنا بصوت حترى بصوت يا حسين حبيبين ده بعطيكم اللامانكوس اللي هو مشحوب هذا موروث والله لو بنتكلم فيه بيأخذ ساعات عندنا شي صراحة حزلتنا هذا الحين تاني الليل,سمعنا بصوت حتري بصوت يا حسين حبيبين ده بعطيكم اللامانكوس اللي هو مشحوب هذا موروث والله لو بنتكلم فيه بياخذ ساعات عندنا شي صراحة حزلتنا هذا الحين تاني الليل,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0249.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0250,10.0,2295.0,2305.0,Adult,Female,South,Noisy,Speaker_1,نظرتنا الآن تالي الليل نعم اعتبرها تالي الليل نحن نسحب الليل بس نحن نسحب الساعة التسعة يقول,نظرتنا الان تالي الليل نعم اعتبرها تالي الليل نحن نسحب الليل بس نحن نسحب الساعة التسعة يقول,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0250.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0251,10.0,2304.0,2314.0,Adult,Male,South,Clear,Speaker_2,وبعطوكم أبيات للشعر حمد وفتان أحب واية وما لا أحب سواجة أقولها,وبعطوكم ابيات للشعر حمد وفتان احب واية وما لا احب سواجة اقولها,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0251.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0252,10.0,2313.0,2323.0,Adult,Female,South,Music,Speaker_3,السلام عليكم يا أهل,السلام عليكم يا اهل,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0252.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0253,10.0,2322.0,2332.0,Adult,Female,South,Noisy,Speaker_4,ترجمة نانسي قنقر,ترجمة نانسي قنقر,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0253.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0254,10.0,2331.0,2341.0,Adult,Female,South,Noisy,Speaker_5,سلام عليكم يا أهلا,سلام عليكم يا اهلا,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0254.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0255,10.0,2340.0,2350.0,Adult,Female,South,Noisy,Speaker_1,على البيت والرقا,علي البيت والرقا,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0255.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0256,10.0,2349.0,2359.0,Adult,Female,South,Noisy,Speaker_2,خلاكم قديم وكل يوم يمروا بزودة حبيت وايتكم على حب شواقة إلى نهاية القصيدة هو الرجال اللي جاءنا في لومسيح الله الله حظايب عروق المندسة شلت علي لون,خلاكم قديم وكل يوم يمروا بزودة حبيت وايتكم علي حب شواقة الي نهاية القصيدة هو الرجال اللي جاءنا في لومسيح الله الله حظايب عروق المندسة شلت علي لون,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0256.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0257,10.0,2358.0,2368.0,Adult,Unknown,South,Music,Speaker_3,مررت على أي لون؟ على المشحوب على المشحوب لا والله ما أنا بحافظها ما شاء الله وليلة ممرت عليك أنها عشرين ليل يعني ما الله ما تهني تلدت نومها,مررت علي اي لون علي المشحوب علي المشحوب لا والله ما انا بحافظها ما شاء الله وليلة ممرت عليك انها عشرين ليل يعني ما الله ما تهني تلدت نومها,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0257.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0258,10.0,2367.0,2377.0,Adult,Female,South,Noisy,Speaker_4,لا أدري من هنا لكن هذه أيضاً لحن ثاني مشحوب لكن سوف أعطيك لحن يختلف كله عندك ماذا تقول؟,لا ادري من هنا لكن هذه ايضا لحن ثاني مشحوب لكن سوف اعطيك لحن يختلف كله عندك ماذا تقول,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0258.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0259,10.0,2376.0,2386.0,Adult,Female,South,Noisy,Speaker_5,ليلتين مرت عليك النهار,ليلتين مرت عليك النهار,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0259.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0260,10.0,2385.0,2395.0,Adult,Female,South,Noisy,Speaker_1,موسيقى,موسيقي,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0260.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0261,10.0,2394.0,2404.0,Adult,Female,South,Noisy,Speaker_2,موسيقى,موسيقي,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0261.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0262,10.0,2403.0,2413.0,Adult,Male,South,Noisy,Speaker_3,هذا برضه لاحن داني منكوس ان شاء الله,هذا برضه لاحن داني منكوس ان شاء الله,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0262.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0263,10.0,2412.0,2422.0,Adult,Male,South,Noisy,Speaker_4,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0263.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0264,10.0,2421.0,2431.0,Adult,Male,South,Noisy,Speaker_5,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0264.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0265,10.0,2430.0,2440.0,Adult,Male,South,Noisy,Speaker_1,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0265.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0266,10.0,2439.0,2449.0,Adult,Male,South,Clear,Speaker_2,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0266.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0267,10.0,2448.0,2458.0,Adult,Male,South,Noisy,Speaker_3,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0267.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0268,10.0,2457.0,2467.0,Adult,Male,South,Noisy,Speaker_4,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0268.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0269,10.0,2466.0,2476.0,Adult,Female,South,Music,Speaker_5,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0269.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0270,10.0,2475.0,2485.0,Adult,Male,South,Music,Speaker_1,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0270.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0271,10.0,2484.0,2494.0,Adult,Female,South,Music,Speaker_2,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0271.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0272,10.0,2493.0,2503.0,Adult,Male,South,Music,Speaker_3,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0272.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0273,10.0,2502.0,2512.0,Adult,Male,South,Music,Speaker_4,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0273.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0274,10.0,2511.0,2521.0,Adult,Unknown,South,Noisy,Speaker_5,اليوم فينا جران فن المرافع وطبور من أجمل الفنون الشعبية صراحة فلم,اليوم فينا جران فن المرافع وطبور من اجمل الفنون الشعبية صراحة فلم,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0274.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0275,10.0,2520.0,2530.0,Adult,Female,South,Noisy,Speaker_1,موسيقى,موسيقي,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0275.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0276,10.0,2529.0,2539.0,Adult,Male,South,Noisy,Speaker_2,فن يدخلك ويشعرك بالانتماء لهذه المنطقة اللي انت فيها,فن يدخلك ويشعرك بالانتماء لهذه المنطقة اللي انت فيها,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0276.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0277,10.0,2538.0,2548.0,Adult,Male,South,Noisy,Speaker_3,المنطقة اللي انت فيها.,المنطقة اللي انت فيها,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0277.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0278,10.0,2547.0,2557.0,Adult,Male,South,Music,Speaker_4,من أفضل أنواع الرقصات الأدائية الفنون التراثية في السعودية بصراحة,من افضل انواع الرقصات الادايية الفنون التراثية في السعودية بصراحة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0278.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0279,10.0,2556.0,2566.0,Adult,Male,South,Noisy,Speaker_5,السعودية بصراحة هم أهالي منطقة نجران في فنون الزامل والطبول وغيرها من الفنون,السعودية بصراحة هم اهالي منطقة نجران في فنون الزامل والطبول وغيرها من الفنون,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0279.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0280,10.0,2565.0,2575.0,Adult,Female,South,Noisy,Speaker_1,وغيرها من الفنون التي واضح فيها تماماً تشكيل وتركيبة المنطقة,وغيرها من الفنون التي واضح فيها تماما تشكيل وتركيبة المنطقة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0280.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0281,10.0,2574.0,2584.0,Adult,Male,South,Music,Speaker_2,ممتع جميل من الفنون الشعبي,ممتع جميل من الفنون الشعبي,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0281.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0282,10.0,2583.0,2593.0,Adult,Unknown,South,Noisy,Speaker_3,من الفنون الشعبية في نجران إبداع فيه إلى أبعد نهاية,من الفنون الشعبية في نجران ابداع فيه الي ابعد نهاية,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0282.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0283,10.0,2592.0,2602.0,Adult,Male,South,Music,Speaker_4,أنك عندما أحرقتني ورقصتك الشيطان فوق رفاتي القصيدة الشهيرة هذه التي بلغت الأفاق وكل العالم العربي,انك عندما احرقتني ورقصتك الشيطان فوق رفاتي القصيدة الشهيرة هذه التي بلغت الافاق وكل العالم العربي,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0283.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0284,10.0,2601.0,2611.0,Adult,Unknown,South,Noisy,Speaker_5,العالم العربي يعرفها قائلها هو مهدر الصقور اليامي من هذه المنطقة,العالم العربي يعرفها قايلها هو مهدر الصقور اليامي من هذه المنطقة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0284.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0285,10.0,2610.0,2620.0,Adult,Female,South,Noisy,Speaker_1,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0285.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0286,10.0,2619.0,2629.0,Adult,Unknown,South,Music,Speaker_2,في نجران عندهم سر أنا ما تلقيته في أي مكان ثاني,في نجران عندهم سر انا ما تلقيته في اي مكان ثاني,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0286.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0287,10.0,2628.0,2638.0,Adult,Unknown,South,Noisy,Speaker_3,ومجرد أن تلعب معهم دقيقة أو دقيقتين تشعر أنك واحد منهم,ومجرد ان تلعب معهم دقيقة او دقيقتين تشعر انك واحد منهم,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0287.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0288,10.0,2637.0,2647.0,Adult,Unknown,South,Noisy,Speaker_4,موسيقى موسيقى,موسيقي موسيقي,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0288.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0289,10.0,2646.0,2656.0,Adult,Unknown,South,Noisy,Speaker_5,أول مرة ألعب معهم تشعرون أنك أنت من النجران في دقيقتين تبدأ تلعب مثلهم وتبدأ تصرف مثلهم سرعة التأثير عندها النجران في فنونهم وفي شعرهم,اول مرة العب معهم تشعرون انك انت من النجران في دقيقتين تبدا تلعب مثلهم وتبدا تصرف مثلهم سرعة التاثير عندها النجران في فنونهم وفي شعرهم,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0289.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0290,10.0,2655.0,2665.0,Adult,Unknown,South,Music,Speaker_1,في فنونهم وفي شعرهم عالية جداً,في فنونهم وفي شعرهم عالية جدا,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0290.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0291,10.0,2664.0,2674.0,Adult,Male,South,Noisy,Speaker_2,أنا ما أعرف بعض الفنون الشابية لكن في هالبرنامج,انا ما اعرف بعض الفنون الشابية لكن في هالبرنامج,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0291.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0292,10.0,2673.0,2683.0,Adult,Female,South,Noisy,Speaker_3,لكن في هذا البرنامج والله العظيم طلعت بأشياء كثيرة,لكن في هذا البرنامج والله العظيم طلعت باشياء كثيرة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0292.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0293,10.0,2682.0,2692.0,Adult,Female,South,Noisy,Speaker_4,في نجران الكل يسوي نفس المهمة,في نجران الكل يسوي نفس المهمة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0293.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0294,10.0,2691.0,2701.0,Adult,Unknown,South,Noisy,Speaker_5,يسوي نفس المهمة يعني واضحة الجماعية المطلقة في كل فنونهم الأدائية اللي يسوونها,يسوي نفس المهمة يعني واضحة الجماعية المطلقة في كل فنونهم الادايية اللي يسوونها,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0294.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0295,10.0,2700.0,2710.0,Adult,Male,South,Noisy,Speaker_1,يا حبني لا التمر وين غديله يا لا يا لا لا لا لي ما أنتم سواء يا لابسين الجنابي هذه هي اللي ترنموا فيها من أجمل الفنون ومن أعز بالفنون,يا حبني لا التمر وين غديله يا لا يا لا لا لا لي ما انتم سواء يا لابسين الجنابي هذه هي اللي ترنموا فيها من اجمل الفنون ومن اعز بالفنون,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0295.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0296,10.0,2709.0,2719.0,Adult,Male,South,Noisy,Speaker_2,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0296.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0297,10.0,2718.0,2728.0,Adult,Male,South,Noisy,Speaker_3,فيه تناغم في الجميع قاعد يشارك في الزامن الكل يرفع صوته في الطبون الكل يضرب الطبون,فيه تناغم في الجميع قاعد يشارك في الزامن الكل يرفع صوته في الطبون الكل يضرب الطبون,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0297.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0298,10.0,2727.0,2737.0,Adult,Male,South,Noisy,Speaker_4,كل يوم أطلع في هالبرنامج شي جديد والله من الفنون,كل يوم اطلع في هالبرنامج شي جديد والله من الفنون,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0298.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0299,10.0,2736.0,2746.0,Adult,Male,South,Noisy,Speaker_5,من الفنون نجران ثرية بكل ما تعنيه الكلمة معنا,من الفنون نجران ثرية بكل ما تعنيه الكلمة معنا,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0299.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0300,10.0,2745.0,2755.0,Adult,Unknown,South,Noisy,Speaker_1,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0300.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0301,10.0,2754.0,2764.0,Adult,Female,South,Music,Speaker_2,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0301.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0302,10.0,2763.0,2773.0,Adult,Female,South,Noisy,Speaker_3,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0302.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0303,10.0,2772.0,2782.0,Adult,Unknown,South,Noisy,Speaker_4,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0303.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0304,10.0,2781.0,2791.0,Adult,Male,South,Clear,Speaker_5,شكرا,شكرا,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0304.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0305,10.0,2790.0,2800.0,Adult,Unknown,South,Music,Speaker_1,بين السواني والعريش ومصارع الحظ النهس,بين السواني والعريش ومصارع الحظ النهس,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0305.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0306,10.0,2799.0,2809.0,Adult,Male,South,Noisy,Speaker_2,ما هو مهم منك تعيش بس المهم منك تحس حس,ما هو مهم منك تعيش بس المهم منك تحس حس,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0306.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0307,10.0,2817.0,2827.0,Adult,Male,South,Noisy,Speaker_3,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0307.wav
audio_files_16kHz/حس _ نجران _ الثانية عشر.wav,قناة الثقافية,2839.5683125,حس _ نجران _ الثانية عشر_0308,10.0,2826.0,2836.0,Adult,Male,South,Noisy,Speaker_4,اشتركوا في القناة,اشتركوا في القناة,Documentary,/kaggle/working/segmented_south_north_16/segments/حس _ نجران _ الثانية عشر_0308.wav
audio_files_16kHz/ذعبلوتن الجوهرة المخفية في أعماق الربع الخالي.wav,قناة الاخبارية,1270.8978125,ذعبلوتن الجوهرة المخفية في أعماق الربع الخالي_0000,10.0,0.0,10.0,Adult,Female,South,Noisy,Speaker_1,وعاد أن ما يجي شيء إلا إذا نزل عليه القضاء والقدر أو حرب ما عندكم سكين وانتم رايحين,وعاد ان ما يجي شيء الا اذا نزل عليه القضاء والقدر او حرب ما عندكم سكين وانتم رايحين,Documentary,/kaggle/working/segmented_south_north_16/segments/ذعبلوتن الجوهرة المخفية في أعماق الربع الخالي_0000.wav
audio_files_16kHz/ذعبلوتن الجوهرة المخفية في أعماق الربع الخالي.wav,قناة الاخبارية,1270.8978125,ذعبلوتن الجوهرة المخفية في أعماق الربع الخالي_0001,10.0,9.0,19.0,Child,Unknown,South,Noisy,Speaker_2,سكين وانتم رايحين في دي الطريق واكثر الشي كله جن انتم حتى السكين موجودة هنا. ولين دي الحين موجودة. نروح هنا خدنا ممكن اربع ايام في الطريق او خمسين.,سكين وانتم رايحين في دي الطريق واكثر الشي كله جن انتم حتي السكين موجودة هنا ولين دي الحين موجودة نروح هنا خدنا ممكن اربع ايام في الطريق او خمسين,Documentary,/kaggle/working/segmented_south_north_16/segments/ذعبلوتن الجوهرة المخفية في أعماق الربع الخالي_0001.wav
audio_files_16kHz/ذعبلوتن الجوهرة المخفية في أعماق الربع الخالي.wav,قناة الاخبارية,1270.8978125,ذعبلوتن الجوهرة المخفية في أعماق الربع الخالي_0002,10.0,18.0,28.0,Child,Unknown,South,Noisy,Speaker_3,إشاعات ومعلومات مغلوطة لاحق ذعب لوتن وهلها؟,اشاعات ومعلومات مغلوطة لاحق ذعب لوتن وهلها,Documentary,/kaggle/working/segmented_south_north_16/segments/ذعبلوتن الجوهرة المخفية في أعماق الربع الخالي_0002.wav
